ticket_id,created_at,resolved_at,created_by,classroom_id,building,category,subcategory,description,resolution_notes,assigned_technician,resolution_time_minutes
INC0200630,2026-04-23 15:31:00,2026-04-23 15:39:00,Faculty7911438,WIE-355,Wieboldt Hall,AV TECHNICAL SUPPORT,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Replaced worn HDMI cable at podium wall plate.,A. Okafor,8
INC0200232,2026-04-23 16:26:00,2026-04-24 16:01:00,Faculty1865582,,Wieboldt Hall,Lecture Capture,Capture scheduling / setup,One-time recording request for guest lecture.,Scheduled one-time recording; verified folder permissions.,A. Okafor,1415
INC0202543,2026-04-24 05:53:03,2026-04-24 06:22:03,25Live,WIE-404,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,17
INC0200897,2026-04-24 05:53:25,2026-04-24 05:55:25,25Live,WIE-537,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,8
INC0201860,2026-04-24 06:38:11,2026-04-24 06:52:11,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,16
INC0200893,2026-04-24 07:47:32,2026-04-24 08:04:32,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,12
INC0200354,2026-04-24 09:36:00,2026-04-24 11:54:00,Faculty7902376,,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,HDMI handshake failure after switching from podium PC to laptop.,Rebooted control processor; input routing restored after reload.,J. Whitfield,138
INC0200416,2026-04-24 12:35:00,2026-04-24 12:37:00,Student791447,,Wieboldt Hall,AV Technical Support,Input switching failure,Instructor unable to switch between laptop and PC mid-class.,Reloaded control program; input switching functional.,L. Ferreira,2
INC0200123,2026-04-24 16:43:00,2026-05-01 22:03:00,Staff9483422,WIE-258,Wieboldt Hall,Equipment Maintenance & Repair,Cabling / connectors,"Wall plate faceplate loose, cable strain on connector.",Re-secured wall plate and tested all inputs.,J. Whitfield,10400
INC0202236,2026-04-25 05:08:46,2026-04-25 05:25:46,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,21
INC0201609,2026-04-25 05:13:24,2026-04-25 05:24:24,25Live,WIE-148,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,6
INC0200770,2026-04-25 05:19:27,2026-04-25 05:38:27,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,1
INC0201742,2026-04-25 05:42:47,,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,,,
INC0200459,2026-04-25 09:03:00,2026-04-26 23:26:00,Staff6568458,WIE-142,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Hybrid class: in-room students cannot hear remote participants.,Selected correct USB bridge as mic/speaker in Zoom; verified with test call.,M. Reyes,2303
INC0200582,2026-04-25 09:08:00,2026-04-25 14:23:00,Faculty1836048,WIE-441,Wieboldt Hall,AV Technical Support,Audio / microphone,Lavalier mic cutting out intermittently during lecture.,Corrected audio routing on touch panel; laptop audio restored.,A. Okafor,315
INC0200303,2026-04-25 09:49:00,,Staff103376,WIE-312,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Instructor laptop connected via HDMI but projector shows 'No Signal'.,,L. Ferreira,
INC0200719,2026-04-25 11:01:00,2026-04-25 11:11:00,Staff3351588,WIE-251,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Guest speaker laptop not detected on wall plate HDMI input.,Manually forced input on switcher; EDID re-handshake resolved the black screen.,A. Okafor,10
INC0200397,2026-04-25 17:59:00,,Student7340290,WIE-142,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Recording stopped 20 minutes into class; remainder not captured.,,A. Okafor,
INC0200417,2026-04-25 18:05:00,2026-04-27 00:02:00,Staff1579307,,Wieboldt Hall,AV Technical Support,Input switching failure,Room stuck on document camera input; cannot switch back to podium PC.,Walked instructor through manual input selection; scheduled switcher config review.,R. Calloway,1797
INC0200822,2026-04-26 05:45:18,2026-04-26 05:50:18,25Live,WIE-521,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,15
INC0201258,2026-04-26 05:46:08,2026-04-26 06:01:08,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,2
INC0200720,2026-04-26 10:49:00,2026-04-26 21:00:00,Faculty5138139,WIE-251,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Instructor laptop connected via HDMI but projector shows 'No Signal'.,Manually forced input on switcher; EDID re-handshake resolved the black screen.,M. Reyes,611
INC0200093,2026-04-26 15:44:00,2026-04-26 23:27:00,Student5270157,,Wieboldt Hall,Webconferencing,Zoom/Teams AV routing,Hybrid class: in-room students cannot hear remote participants.,Re-seated USB extender at podium; camera re-enumerated in Teams.,D. Lindqvist,463
INC0201519,2026-04-27 06:43:10,,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,,,
INC0202077,2026-04-27 06:48:17,2026-04-27 06:51:17,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,2
INC0201857,2026-04-27 07:07:22,2026-04-27 07:26:22,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,19
INC0200473,2026-04-27 15:43:00,2026-05-03 20:25:00,Faculty6169092,WIE-142,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Replaced worn HDMI cable at podium wall plate.,A. Okafor,8922
INC0202208,2026-04-28 05:04:49,2026-04-28 05:29:49,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,16
INC0202009,2026-04-28 05:12:43,2026-04-28 05:32:43,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,21
INC0201360,2026-04-28 05:19:05,2026-04-28 05:30:05,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,11
INC0201220,2026-04-28 05:24:00,2026-04-28 05:30:00,25Live,WIE-205,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,6
INC0200860,2026-04-28 05:35:36,2026-04-28 05:42:36,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,17
INC0201231,2026-04-28 05:50:14,2026-04-28 06:13:14,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,5
INC0202511,2026-04-28 05:50:47,2026-04-28 05:54:47,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,12
INC0200851,2026-04-28 05:53:19,2026-04-28 05:57:19,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,21
INC0201545,2026-04-28 05:57:44,2026-04-28 05:59:44,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,13
INC0202058,2026-04-28 05:58:17,2026-04-28 06:11:17,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,Auto-closed by scheduling integration.,,4
INC0201559,2026-04-28 06:17:05,2026-04-28 06:37:05,25Live,WIE-205,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MORS-470-0-51 Negotiations,Auto-closed by scheduling integration.,,5
INC0202528,2026-04-28 06:20:59,2026-04-28 06:45:59,25Live,WIE-105,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,14
INC0202495,2026-04-28 06:24:00,2026-04-28 06:30:00,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,15
INC0201196,2026-04-28 06:33:18,2026-04-28 06:40:18,25Live,WIE-258,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,5
INC0202018,2026-04-28 07:52:09,,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,,,
INC0200677,2026-04-28 08:10:00,2026-05-06 00:13:00,Faculty4055589,WIE-142,Wieboldt Hall,Equipment Maintenance & Repair,Preventative maintenance,Semester-start room readiness verification.,Room verified ready; minor cable management performed.,L. Ferreira,11043
INC0200721,2026-04-28 09:43:00,2026-04-29 00:10:00,Faculty7813289,,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Guest speaker laptop not detected on wall plate HDMI input.,Rebooted control processor; input routing restored after reload.,S. Patel,867
INC0200366,2026-04-28 09:52:00,2026-04-28 11:14:00,Student2079322,WIE-142,Wieboldt Hall,Lecture Capture,Capture scheduling / setup,Course recordings publishing to wrong folder; permissions need correction.,Created recurring capture schedule; confirmed first recording with instructor.,A. Okafor,82
INC0202248,2026-04-29 05:27:01,,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,,,
INC0201455,2026-04-29 06:42:01,2026-04-29 07:03:01,25Live,WIE-355,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,9
INC0201418,2026-04-29 06:44:54,2026-04-29 06:56:54,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,24
INC0201214,2026-04-29 07:13:50,2026-04-29 07:27:50,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,3
INC0201547,2026-04-29 07:14:18,2026-04-29 07:15:18,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Leadership Coaching Session,Auto-closed by scheduling integration.,,11
INC0201430,2026-04-29 07:16:30,,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Room Hold — Facilities,,,
INC0201910,2026-04-29 07:49:46,2026-04-29 08:14:46,25Live,WIE-258,Wieboldt Hall,Classroom Scheduling,Room reservation sync,STRT-452-0-71 Competitive Strategy,Auto-closed by scheduling integration.,,10
INC0200238,2026-04-29 15:18:00,2026-04-29 15:40:00,Staff8470319,WIE-343,Wieboldt Hall,AV Technical Support,Input switching failure,Instructor unable to switch between laptop and PC mid-class.,Walked instructor through manual input selection; scheduled switcher config review.,A. Okafor,22
INC0200609,2026-04-29 19:05:00,,Staff5967540,WIE-312,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,,M. Reyes,
INC0201597,2026-04-30 05:35:03,2026-04-30 05:47:03,25Live,WIE-246,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,Auto-closed by scheduling integration.,,22
INC0201483,2026-04-30 05:47:30,2026-04-30 06:16:30,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,3
INC0202048,2026-04-30 05:55:25,2026-04-30 06:19:25,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,Auto-closed by scheduling integration.,,24
INC0201396,2026-04-30 06:00:11,2026-04-30 06:19:11,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,6
INC0201362,2026-04-30 06:15:51,2026-04-30 06:29:51,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,2
INC0202141,2026-04-30 06:25:01,2026-04-30 06:49:01,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Faculty Meeting,Auto-closed by scheduling integration.,,21
INC0200881,2026-04-30 06:32:09,2026-04-30 06:59:09,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,20
INC0200633,2026-04-30 10:00:00,2026-04-30 16:32:00,Staff4522393,WIE-343,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Guest speaker laptop not detected on wall plate HDMI input.,Power-cycled matrix switcher and re-seated HDMI at podium; signal restored.,A. Okafor,392
INC0200140,2026-04-30 15:21:00,2026-05-03 06:26:00,Student4541483,WIE-246,Wieboldt Hall,AV Technical Support,Input switching failure,Touch panel input selection not changing projector source.,Reloaded control program; input switching functional.,D. Lindqvist,3785
INC0200412,2026-04-30 16:53:00,2026-05-01 09:09:00,Faculty1652590,WIE-312,Wieboldt Hall,AV Technical Support,Podium PC / login,Podium PC extremely slow to load PowerPoint.,Cleared temp files and restarted; escalated for RAM upgrade.,R. Calloway,976
INC0200433,2026-04-30 17:07:00,2026-05-03 11:51:00,Staff9695226,,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Lecture recording missing audio track for full session.,Corrected room calendar mapping in capture scheduler.,M. Reyes,4004
INC0201607,2026-05-01 05:44:23,2026-05-01 06:12:23,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,FINC-430-0-51 Corporate Finance,Auto-closed by scheduling integration.,,13
INC0202415,2026-05-01 06:10:18,2026-05-01 06:39:18,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,ACCT-410-0-51 Financial Accounting,Auto-closed by scheduling integration.,,25
INC0200474,2026-05-01 07:17:00,2026-05-01 07:50:00,Student3938579,WIE-142,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Projector shows brief image then drops to black screen repeatedly.,Replaced worn HDMI cable at podium wall plate.,A. Okafor,33
INC0201175,2026-05-01 07:33:23,2026-05-01 07:36:23,25Live,WIE-343,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Student Club Panel Event,Auto-closed by scheduling integration.,,10
INC0200452,2026-05-01 11:26:00,2026-05-10 09:20:00,Student4121349,,Wieboldt Hall,AV Technical Support,No display / HDMI handshake,Podium PC displays on confidence monitor but projector screen is black.,Manually forced input on switcher; EDID re-handshake resolved the black screen.,J. Whitfield,12834
INC0200037,2026-05-01 17:06:00,2026-05-01 18:18:00,Faculty8917519,WIE-105,Wieboldt Hall,Lecture Capture,Recording failed / not captured,Capture appliance offline; last three scheduled recordings missing.,Recovered local backup recording and uploaded to course folder.,D. Lindqvist,72
INC0200658,2026-05-01 20:01:00,2026-05-07 20:26:00,Faculty6280336,WIE-312,Wieboldt Hall,AV Technical Support,Input switching failure,Instructor unable to switch between laptop and PC mid-class.,Matrix switcher front-panel override cleared; touch panel control restored.,K. Duval,8665
INC0202102,2026-05-02 05:10:15,,25Live,WIE-142,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Admissions Information Session,,,
INC0201979,2026-05-02 05:52:01,2026-05-02 05:56:01,25Live,WIE-537,Wieboldt Hall,Classroom Scheduling,Room reservation sync,OPNS-430-0-62 Operations Management,Auto-closed by scheduling integration.,,8
INC0201788,2026-05-02 05:54:10,2026-05-02 05:57:10,25Live,WIE-110,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MKTG-450-0-61 Brand Strategy,Auto-closed by scheduling integration.,,6
INC0202108,2026-05-02 06:26:01,,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,DECS-433-0-61 Business Analytics,,,
INC0200845,2026-05-02 06:33:02,2026-05-02 06:46:02,25Live,WIE-306,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,24
INC0201634,2026-05-03 05:28:31,2026-05-03 05:40:31,25Live,WIE-251,Wieboldt Hall,Classroom Scheduling,Room reservation sync,MECN-425-0-52 Managerial Economics,Auto-closed by scheduling integration.,,23
INC0202371,2026-05-03 05:59:47,2026-05-03 06:00:47,25Live,WIE-312,Wieboldt Hall,Classroom Scheduling,Room reservation sync,Executive Education Workshop,Auto-closed by scheduling integration.,,19
INC0200117,2026-05-03 07:35:00,2026-05-04 00:11:00,Staff3367410,WIE-355,Wieboldt Hall,AV Technical Support,Audio / microphone,Wireless mic static and dropouts near front of room.,Swapped faulty bodypack transmitter with spare unit.,M. Reyes,996
